,index,X,Y,land_height,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
127,127,665110,5822367,337.0,-36.270833333333336,-22.88910590277778,-10.47113715277778,-29.881510416666668,-38.09483506944444,-26.682291666666668,-37.66015625,-37.78081597222222,-10.211588541666666,-36.36566840277778,-34.94679695982627,,
128,128,665121,5822617,193.0,-34.78081597222222,-13.408203125,3.8776041666666665,-21.20789930555556,-35.22960069444444,-10.838541666666666,-36.59483506944444,-38.61610243055556,-0.1393229166666666,-30.549479166666668,-33.17202432667246,,
129,129,665123,5760932,508.0,359.8997395833333,515.5325520833334,487.54296875,395.95703125,357.6640625,414.10698784722223,344.6516927083333,259.10047743055554,556.4861111111111,333.28168402777777,314.02707423580785,,
130,130,665638,5761099,999.0,574.56640625,607.37109375,553.28125,579.2877604166666,582.4765625,540.5427517361111,591.513671875,601.4279513888889,578.3053385416666,589.7918836805555,594.6612903225806,,
131,131,667704,5742667,856.0,111.82159031068984,202.86889216512216,179.951548346324,132.09825189553496,131.32782224094356,161.6097304128054,128.6757362355954,83.13377426925538,200.05260911322165,111.87066381156318,116.11105161704862,153.5141018766756,107.9764504388782
132,132,667719,5854058,69.0,-38.84635416666666,-37.6015625,14.207792207792208,-9.842919284678588,-30.67858709960509,-6.440567066521265,-35.674048442906575,-38.49590952839269,10.23182018510357,-27.07144466982195,,,
133,133,668229,5792743,287.0,-33.466145833333336,-23.522135416666668,-11.75412326388889,-31.00607638888889,-43.80772569444444,-33.023654513888886,-42.425998263888886,-39.28190104166666,-14.05230034722222,-36.509765625,-41.30547112462006,,
134,134,668404,5842926,130.0,88.57725694444444,-44.0,9.106177289857447,-5.972418216805645,-24.413922155688624,,,,,,,,
135,135,668717,5753246,693.0,339.71832210389044,420.7722729248153,429.11096634093377,361.1922490746789,333.90907118055554,374.18836805555554,328.75499131944446,257.5501302083333,448.54578993055554,321.6529947916667,307.62587108013935,,
136,136,668921,5793156,271.0,-27.99508237029752,-16.73599302376281,-7.156896927435171,-19.8505291005291,-30.84331597222222,-23.74175347222222,-31.07443576388889,-28.617838541666668,-6.829427083333333,-29.01410590277778,-31.720813292522955,,
137,137,668937,5752825,1157.0,523.7604166666666,718.6239149305555,705.1686197916666,565.0494791666666,517.2282986111111,595.4444444444445,454.05750868055554,260.5579427083333,760.640625,468.0872395833333,422.9641771602258,469.3046602787456,548.216796875
138,138,669040,5724801,727.0,474.4453125,476.3216145833333,477.7161458333333,473.2161458333333,473.2955729166667,,,,,,,,
139,139,669174,5742685,902.9999999999999,485.2325431034483,489.8327586206897,470.4724137931034,482.7530172413793,489.5616379310345,482.4256465517241,489.9220920138889,489.5358072916667,460.1740451388889,489.8986545138889,489.78490648107874,,
140,140,670069,5699670,1859.0,1550.2329149232914,1561.4,1560.953125,,,,,,,,,,
141,141,670071,5699600,1835.0000000000002,1598.6485355648535,1614.7875968992248,1609.9153645833333,,,,,,,,,,
142,142,672716,5847348,130.0,-21.33572048611111,-39.33441840277778,13.481149012567323,-3.585618210036213,-25.640618197649108,-6.49234135667396,-33.30447558770344,-37.48628666825662,2.937444739168877,-27.98262635379061,,,
143,143,675250,5720581,1076.0,1060.7981770833333,1062.4088541666667,1062.0286458333333,1061.5221354166667,1061.16796875,,,,,,,,
144,144,676846,5744897,1078.0,497.44375,567.3625,525.43,508.8415948275862,505.4793103448276,515.4325431034483,505.0415948275862,493.2918103448276,536.1413793103449,498.97504340277777,501.9765625,,
145,145,677955,5867020,53.0,-56.65625,,,,,,,,,,,,
146,146,678104,5758717,718.0,626.2122395833334,739.0299479166666,699.2213541666666,644.453125,617.5562065972222,642.912109375,619.0160590277778,600.1345486111111,757.6004774305555,609.9884982638889,602.6620330147698,,
147,147,678882,5832208,327.0,-35.72520078141958,-12.478772044415416,8.450061349693252,-20.878006121556623,-33.645182291666664,-6.465277777777778,-34.24609375,-37.5,3.521701388888889,-28.463975694444443,-29.907037358818418,,
148,148,680971,5753243,1051.0,648.1037946428571,845.6586371527778,826.9246961805555,680.1716579861111,631.7111545138889,719.76171875,578.6095920138889,370.1736111111111,889.8020833333334,586.8081597222222,535.8399565689468,,
149,149,682030,5678007,3717.0,3567.3147410358565,3566.0478723404253,3569.296875,3571.0859375,3569.6002604166665,3568.714192708333,3568.189019097222,3568.37890625,3571.548177083333,3571.9435273675067,3568.874510656807,,
150,150,682458,5713112,1451.0,1280.5846354166667,1285.4153645833333,1281.1901041666667,1280.89453125,1280.3177083333333,,,,,,,,
151,151,682780,5857673,204.0,-36.72048611111112,-12.534288194444445,7.426649305555555,-20.569010416666668,-29.96961805555556,-1.2513020833333333,-31.41883680555556,-37.18836805555556,5.312934027777778,-29.23871527777778,-25.398914223669923,,
152,152,683322,5923626,588.0,0.2113271344040574,10.183431952662724,13.738482671174978,6.842333298108422,4.6198224852071,24.13124801859876,10.158495350803044,9.69742126400338,15.40934065934066,15.845064468399915,18.446945677446628,11.208386958386958,11.74218089602705
153,153,684674,5710192,1583.0,1500.903014416776,1500.6770833333333,1498.63671875,1500.1171875,1501.1098039215683,,,,,,,,
154,154,687166,5703144,2180.0,2065.345052083333,2065.0221354166665,2066.2369791666665,2065.9479166666665,2066.118489583333,2066.431206597222,2066.1076388888887,2065.546875,2067.2994791666665,2067.948567708333,2068.3764654798088,,
155,155,688436,5639314,4385.0,4030.5844827586207,4030.1564655172415,4032.967456896552,4032.758836206896,4031.411206896552,4031.729310344828,4031.062934027778,4032.6330295138887,4031.485243055556,4031.342664930556,4029.354537559705,4023.428571428572,4031.881051478642
156,156,688513,5829645,476.99999999999994,-38.07835901888431,-11.534362766420182,8.008469055374594,-20.92420708955224,-34.06206597222222,-5.210503472222222,-34.7734375,-38.13932291666666,4.340060763888889,-28.19097222222222,-30.44965277777778,,
157,157,688785,5739045,1247.0,521.93375,660.43375,603.525,549.855,541.892025862069,574.6849137931034,537.8918103448276,495.5413793103448,632.310775862069,515.5557725694445,523.7676943117673,,
158,158,688910,5738879,1218.0,761.6646551724137,797.8754310344827,756.8047413793104,761.6517241379311,784.4474137931035,774.2525862068966,785.20703125,634.8135850694445,772.3747829861111,789.8218315972222,787.8099891422366,,
159,159,689225,5626353,5028.0,4494.316994863014,4634.215753424657,4595.945847602739,4526.509203767123,4537.001926369863,4567.776113013699,4524.748706896552,4427.548491379311,4637.645043103448,4485.674479166667,4503.407552083333,,
160,160,689322,5639152,4478.0,3979.3265086206898,4185.492672413793,4087.1196120689656,3972.845905172414,3985.9366379310345,4024.08647260274,3966.851939655173,3827.216163793104,4086.634698275862,3928.425347222222,3955.109809027778,,
161,161,689685,5697378,2607.0,2384.6196999347685,2384.9264322916665,2385.6647135416665,2385.048365122616,2385.5944010416665,,,,,,,,
162,162,689945,5634420,4724.0,4417.454094827586,4479.851724137931,4445.705172413793,4424.203448275862,4422.5375,4433.05926724138,4423.103914359862,4413.880298442907,4459.853062107769,4419.490097932536,4416.291051259774,,
163,163,690082,5639467,4643.0,4408.824137931035,4434.344181034483,4405.949353448276,4404.61724137931,4404.9625,4404.977586206896,4406.913411458333,4412.710069444444,4405.018880208333,4411.383897569444,4405.379557291667,,
164,164,691216,5642135,4723.0,4406.375862068966,4403.790517241379,4403.763146551724,4403.556465517241,4403.723060344828,4405.087931034483,4406.918402777777,4412.535373263889,4404.831814236111,4410.53515625,4404.796264118158,,
165,165,691342,5690117,2961.0,2705.699728260869,2706.9699346405228,2707.673177083333,2706.8467741935483,2706.5494791666665,,,,,,,,
166,166,691409,5815602,320.0,-28.96070915189267,-15.780482151135836,-3.786771105308964,-18.490731707317074,-27.84136284722222,-16.303819444444443,-27.13411458333333,-28.235460069444443,-2.0112847222222223,-27.791666666666668,-26.705626765153163,-27.01285683155372,-24.954210069444443
167,167,691799,5683758,3460.0,3264.304036458333,3262.101043024772,3265.376404494382,3264.2018229166665,3266.817589576547,,,,,,,,
168,168,692405,5832976,364.0,-35.32313368055556,-9.47113715277778,11.49457465277778,-19.01779513888889,-32.17664930555556,-1.8322482638888888,-31.96636284722222,-36.31141493055556,7.312282986111111,-26.37912326388889,-28.18393051031488,,
169,169,692540,5760632,1402.0,713.0221354166666,904.7552083333334,876.8125,749.4869791666666,718.8224826388889,794.36328125,685.3335503472222,601.0993923611111,953.7866753472222,663.4644097222222,631.1465479808945,,
170,170,692863,5829445,204.0,-30.86979851073149,1.053307223672759,17.28951656708311,-14.37729894439003,-28.423828125,1.9264322916666667,-29.62000868055556,-35.073567708333336,15.84223090277778,-23.37348090277778,-25.984565217391303,-9.615384615384617,-9.3195831524099
171,171,693079,5760970,1440.0,810.0729166666666,913.8880208333334,887.9231770833334,821.8684895833334,768.0603298611111,824.0546875,785.3969184027778,685.2894965277778,959.6985677083334,810.9490017361111,791.4719930525401,,
172,172,693534,5648764,5496.0,3479.9036637931035,3657.4116379310335,3615.552801724138,3524.894396551724,3545.2487068965515,3587.697198275862,3543.661206896552,3378.293534482759,3669.748060344828,3498.542317708333,3497.998046026921,,
173,173,693601,5825431,446.0,-29.199412827461607,-16.45371179039301,-8.89514901022406,-19.7751954821894,-27.81640625,-15.719401041666666,-27.07595486111111,-29.70095486111111,-2.371961805555556,-28.18598090277778,-26.44184027777778,,
174,174,693607,5825600,459.99999999999994,-36.60374449339207,-11.665942658557777,8.748366013071895,-14.286202964652224,-34.656032986111114,-5.090494791666667,-34.84331597222222,-37.59483506944444,4.447265625,-27.38172743055556,-30.267578125,,
175,175,693883,5658070,3456.0,2688.309051724138,2909.657327586207,2867.2297413793103,2741.786206896552,2767.416810344828,2820.247629310345,2747.0471982758622,2525.92176724138,2881.197629310345,2651.159722222222,,,
176,176,695945,5663920,2780.0,2258.7678879310347,2492.4127155172414,2439.304094827586,2328.052801724138,2337.3724137931035,2392.73426724138,2316.027586206897,2122.087068965517,2507.6978448275863,2240.475477430556,2278.959418402778,,
177,177,696130,5933727,0.0,-6.229501267962807,3.935228233305157,7.27863482671175,0.36715282181357,-1.0980557903634829,15.77459579414562,3.102704987320372,3.187486789262312,9.440722738799662,8.459522299725217,12.981181943122952,5.663270777479893,3.5530431107354183
178,178,696393,5748430,1229.0,790.3880208333334,997.107421875,983.7914496527778,821.9108072916666,775.9168836805555,869.8752170138889,730.4338107638889,519.9548611111111,1049.390625,739.64453125,685.2244897959183,,
179,179,698197,5826394,351.0,-9.423177083333334,56.802083333333336,59.438802083333336,17.55078125,-6.238715277777778,30.60394965277778,-15.518446180555555,-34.7890625,42.263020833333336,-18.95138888888889,-21.47981770833333,,
180,180,698367,5737637,1241.0,774.0125,856.60125,794.73625,776.035,793.1353448275862,791.25,792.2224137931034,634.49375,801.0609913793104,791.8322482638889,791.8897090751194,,
181,181,698818,5668242,2581.0,2123.6247844827585,2257.6543103448275,2217.3887931034483,2151.2969827586207,2152.0510775862067,2183.4004310344826,2142.926293103448,2092.8629310344827,2256.214439655173,2113.8912760416665,2124.879246110015,,
182,182,700000,5762308,1425.0,866.56640625,1020.5104166666666,1002.22265625,891.3776041666666,839.3454861111111,916.5123697916666,826.6032986111111,681.2384982638889,1075.1937934027778,843.1380208333334,807.7622468974527,,
183,183,701651,5838427,327.0,-35.47178819444444,-7.145182291666667,14.89453125,-20.340494791666668,-33.29296875,-0.5377604166666666,-32.349392361111114,-38.81922743055556,7.892795138888889,-27.684678819444443,-27.902931596091204,,
184,184,702827,5759739,1419.0,893.4557291666666,1067.4010416666667,1054.9765625,925.9270833333334,878.037109375,962.6178385416666,849.1558159722222,685.9166666666666,1123.6106770833333,859.2725694444445,817.4273003472222,,
185,185,702910,5749560,1687.0,1119.7312252964427,1289.328277886497,1216.8865894039734,1147.2244897959183,,,,,,,,,
186,186,703463,5761868,1492.0,856.1438802083334,1034.0086805555557,1023.0755208333334,893.7213541666666,847.6082899305555,931.7361111111112,815.9381510416666,651.1955295138889,1090.0169270833333,824.9359809027778,783.3596091205212,,
187,187,703477,5761860,1451.0,1037.6854838709678,,,,,,,,,,,,
188,188,703630,5757768,1395.0,901.3272569444443,1090.1881510416667,1076.2608506944443,940.1128472222222,891.7690972222222,980.3029513888888,860.5149739583334,689.4618055555555,1147.2044270833333,869.7575954861111,825.2939643942683,,
189,189,703630,5757663,1385.0,1087.0385714285717,1090.1881510416667,1076.2608506944443,940.1128472222222,891.7690972222222,980.3029513888888,860.5149739583334,689.4618055555555,1147.2044270833333,869.7575954861111,825.2939643942683,,
190,190,703646,5921997,839.0,33.573297248534054,35.875244937949056,20.48663926002056,29.823164682539684,29.4056993691538,54.04185692541857,37.28862847222222,46.265842013888886,48.083984375,53.39930555555556,50.95349847892221,,
191,191,703957,5673266,2455.0,2082.592672413793,2108.837068965517,2087.6875,2081.8625,2081.9713362068965,2080.3575431034483,2078.1006944444443,2088.010633680556,2084.612196180556,2082.817708333333,2081.503479773815,2098.214285714286,2082.277777777778
192,192,704079,5673500,2034.0,1449.45875,1612.1325,1542.655,1477.45875,1472.628879310345,1503.4338362068966,1464.2885775862069,1416.392025862069,1574.3172413793104,1440.982638888889,1449.253530306322,,
193,193,704301,5731517,1432.0,796.0321120689655,935.090301724138,867.1644396551724,816.1463362068965,824.9331896551724,845.1971982758621,820.5935329861111,641.5026041666666,893.201171875,807.2567274305555,812.2291304347826,,
194,194,704491,5672533,2085.0,1724.1,1860.02375,1821.185,1751.8328402366865,1752.7655172413793,1786.1310344827589,1743.5603448275865,1690.2810344827583,1861.3894396551725,1717.1942274305557,1728.8647122692726,,
195,195,705204,5835773,285.0,-34.53363715277778,-5.717881944444445,16.97504340277778,-15.470052083333334,-29.390625,4.880425347222222,-27.259765625,-33.42686631944444,14.231770833333334,-21.56271701388889,-22.91449652777778,,
196,196,705840,5751511,1745.0,1150.2784810126582,1323.7807625649914,1206.3216833095578,1220.2187886279355,,,,,,,,,
197,197,706152,5725423,1519.0,823.4175,998.16125,932.875,856.5325,861.8814655172414,898.4797413793103,852.6721982758621,650.2719827586207,969.417025862069,824.8292100694445,835.7618323925315,,
198,198,706213,5763129,1383.0,934.625,,1048.8847736625514,1039.5341841385598,,,,,,,,,
199,199,706811,5725164,1245.0,1085.549353448276,1145.3359913793104,1104.5984913793104,1087.4172413793103,1086.1853448275865,1095.284698275862,1110.845486111111,1095.034939236111,1093.4036458333333,1110.5065104166667,1110.379385487034,,
200,200,706872,5754467,1503.0,960.0625,1138.4375,1123.71875,975.125,926.25,1017.28125,895.1724137931035,759.5,,,,,
201,201,707198,5822001,170.0,78.90234375,189.61328125,186.97265625,115.59505208333331,80.54709201388889,134.70138888888889,64.298828125,-4.585503472222222,199.49066840277777,57.40017361111112,46.610073816760746,,
202,202,707308,5822132,193.0,-31.424479166666668,2.4908854166666665,25.87239583333333,-11.2890625,-26.62478298611111,10.39995659722222,-24.00998263888889,-34.71180555555556,25.798828125,-15.61154513888889,-25.958188153310104,,
203,203,708252,5677508,1773.9999999999998,1683.352801724138,1751.5079741379311,1700.2799568965518,1684.6338362068966,1681.4015086206896,1682.9043103448275,1679.1236979166667,1685.7647569444443,1699.2196180555557,1683.705078125,1682.2090751194094,,
204,204,708256,5836427,137.0,-33.3828125,-3.13671875,19.986979166666668,-14.135416666666666,-28.26649305555556,9.13823784722222,-24.67556423611111,-31.28146701388889,18.14865451388889,-20.13628472222222,-21.97633521493704,,
205,205,708493,5752959,1716.0,1227.0,1254.8346354166667,1227.0,1148.0697368421052,1143.0,1143.0,1143.0,,1166.4675205855444,,,,
206,206,708514,5752920,1247.0,1254.0,1269.0598958333333,1254.0,1253.0,1153.0,1153.0,1154.0,,,1154.0,,,
207,207,708958,5766541,1346.0,762.8854166666666,930.80859375,926.8463541666666,799.0104166666666,754.2174479166666,838.2619357638889,718.2840711805555,541.2452256944445,982.2766927083334,721.1985677083334,681.9211726384365,,
208,208,709204,5838074,84.0,-32.8828125,-1.53515625,17.459635416666668,-11.872395833333334,-26.40256076388889,9.12673611111111,-22.45160590277778,-32.390407986111114,15.530598958333334,-20.546006944444443,-22.31828050369084,-17.189418680600916,-6.552300347222222
209,209,709470,5750940,1786.0,963.90625,1184.59375,1164.6616753472222,1002.7684461805557,954.833984375,1051.755859375,907.1942274305557,702.7591145833334,1244.6781684027778,912.7966579861112,856.9483506944445,,
210,210,709615,5682996,1969.0000000000002,1437.3125,1587.77625,1513.96,1458.70125,1452.691379310345,1476.7689655172414,1445.8237068965518,1414.8446120689655,1537.8491379310344,1430.4969618055557,1435.6537793223283,,
211,211,709937,5682026,1670.0,1446.325,1602.0788793103447,1534.322198275862,1471.1441810344827,1466.839870689655,1495.8963362068966,1458.7107758620689,1414.459698275862,1563.5025862068965,1436.1762152777778,1443.7457111834965,,
212,212,710193,5828292,260.0,-31.27734375,2.891927083333333,26.377604166666668,-10.889322916666666,-25.98849826388889,11.76996527777778,-23.276475694444443,-32.28016493055556,23.50086805555556,-19.662109375,-22.96808510638298,,
213,213,711470,5803616,409.0,258.7721354166667,401.7682291666667,402.29296875,301.0768229166667,261.8528645833333,333.9674479166667,237.7278645833333,90.37087673611111,440.66753472222223,225.42296006944449,206.1367781155016,,
214,214,712485,5922496,795.0,-3.596316522111575,5.796914623837701,12.902472527472527,2.2031910397295014,-0.830832628909552,19.3125528317836,4.4388207945900255,3.615937433946312,11.498520710059172,14.265271612766856,14.768174133558748,93.07142857142856,31.16167534722222
215,215,712562,5686234,2095.0,1428.3974137931034,1560.2599137931034,1485.2933189655173,1508.09765625,,,,,,,,,
216,216,712579,5929214,231.0,-2.6081166772352566,6.921491969568892,13.39634404057481,3.076711749788673,0.2810947902356546,19.769100708020712,5.303360101437025,6.974323753169907,12.40046491969569,12.305960684844642,15.77425491439442,10.517052767052768,8.028106508875739
217,217,712860,5808485,689.0,199.7578125,333.0807291666667,330.3190104166667,237.4309895833333,199.9266493055556,266.9552951388889,177.67230902777777,52.951171875,361.78949652777777,166.24934895833334,148.32638436482085,,
218,218,713748,5748949,1405.0,996.7955729166666,1229.242404513889,1205.6963975694443,1038.154079861111,990.5284288194443,1091.1430121527778,942.4251302083334,736.1310763888889,1297.045138888889,946.8328993055557,889.3057725694445,950.60274270788,1037.0770399305557
219,219,714398,5715304,1449.0,1107.8225,1235.255,1186.565,1130.355,1124.672198275862,1156.878448275862,1141.3588362068965,1097.1711206896553,1208.6872844827583,1126.582248263889,1131.6744944553163,,
220,220,714790,5767837,1228.0,690.6901041666666,846.9114583333334,849.05859375,726.109375,681.9887152777778,767.0145399305555,647.2556423611111,459.546875,897.7610677083334,642.3793402777778,609.0327975673328,877.7857142857143,715.7649739583334
221,221,715193,5843888,167.0,-33.184895833333336,-0.4947916666666667,14.1015625,-11.565104166666666,-25.84548611111111,11.29318576388889,-21.31336805555556,-33.20746527777778,16.981553819444443,-20.78949652777778,-22.49782419495213,-17.29788624972761,-6.891493055555555
222,222,715231,5793662,640.0,357.55859375,506.3619791666667,508.6197916666667,400.5520833333333,360.900390625,436.1536458333333,332.7630208333333,157.05403645833334,539.833984375,319.00043402777777,299.1269841269841,329.9925909784267,389.7345920138889
223,223,716937,5689858,2390.0,1412.2146551724138,1522.8260775862068,1447.2441810344828,1423.5433189655173,1411.2676724137932,1412.3129310344827,1406.9788793103448,1411.7648706896553,1441.79375,1410.507595486111,1408.3058823529411,,
224,224,717030,5690081,2054.0,1188.03625,1423.97375,1357.2825,1244.12,1241.5163793103447,1292.3918103448275,1223.107974137931,1107.309698275862,1388.3581896551725,1174.0088975694443,1193.795918367347,,
225,225,717567,5782900,986.0,497.2447916666667,646.90234375,651.1315104166666,536.7903645833334,497.15581597222223,578.9906684027778,468.70008680555554,274.5002170138889,690.7482638888889,453.45355902777777,429.6783930510315,,
226,226,717897,5823514,374.0,-0.3424479166666667,69.828125,90.57552083333331,30.265625,18.24153645833333,68.1328125,31.20659722222222,-7.932508680555555,95.48524305555556,8.783854166666666,4.069131481076351,45.15951187622576,23.30345126980681
227,227,720154,5695587,1939.9999999999998,1174.736853448276,1398.384051724138,1334.8631465517242,1226.8859913793103,1221.3053879310344,1273.3689655172411,1208.0266927083333,1105.134982638889,1361.9051649305557,1165.004123263889,1181.959201388889,,
228,228,720813,5783644,966.0,481.73046875,631.1354166666666,636.9661458333334,523.1432291666666,482.9108072916667,564.3930121527778,455.24327256944446,262.0755208333333,675.0032552083334,438.62608506944446,415.3770919365355,633.9285714285714,514.0629340277778
229,229,721447,5783825,1093.0,1000.6510416666666,992.1315104166666,997.453125,1001.3203125,1001.6942274305557,1000.0857204861112,999.8226996527778,1002.5596788194443,1000.1694878472222,1001.9945746527778,1001.0916594265856,1000.6428571428572,1000.0432514670724
230,230,724629,5784598,1132.0,999.8893229166666,991.58203125,997.4049479166666,1000.9010416666666,1001.2458767361112,1000.3381076388888,1000.0399305555557,1002.5065104166666,1000.6471354166666,1002.0753038194443,1001.1617455492836,,
231,231,724996,5941470,154.0,-7.230476593046602,3.5539940828402368,8.099218089602704,0.4098499260198689,-1.7225274725274726,18.710798816568047,4.839708368554523,4.073346015641514,10.89528740490279,11.754703022616782,16.25023786869648,8.376621983914209,6.379966187658495
232,232,730784,5824691,547.0,262.7109375,305.0768229166667,312.5390625,283.5794270833333,280.75477430555554,299.3806423611111,287.97417534722223,271.7365451388889,314.06879340277777,288.9782986111111,275.83205773015527,,
233,233,732164,5824058,520.0,256.6028645833333,309.5130208333333,318.4296875,273.640625,267.12413194444446,296.77039930555554,280.2109375,250.45811631944449,317.8595920138889,278.3678385416667,252.3531331592689,287.0,259.96266550900805
234,234,739970,5788881,1512.0,1000.7018229166666,994.5950520833334,1000.0078125,1002.0546875,1002.0559895833334,1002.5128038194443,1001.3958333333334,1002.8760850694443,1003.4609375,1002.955078125,1002.0436490615452,1002.3917362835856,1001.4292206316746
235,235,747295,5808689,1135,1001.35546875,996.4986979166666,1002.1015625,1003.1028645833334,1003.4533420138888,1004.6469184027778,1003.0080295138888,1004.1553819444443,1005.6675347222222,1004.2398003472222,1003.9309596178896,,
236,236,748885,5930746,769.0,72.93886743886743,77.10237825594564,87.8595146871009,74.76291195277915,72.03070286729256,87.91120507399577,74.87261284722223,77.35763888888889,78.293,84.39583333333333,84.30862855900891,,
237,237,750329,5836516,1157.0,910.03125,917.9544270833334,916.9401041666666,914.5338541666666,911.2430555555557,913.3895399305557,911.3917100694443,913.0967881944443,917.4932725694443,911.4861111111112,910.1447826086956,915.5532286212914,915.4861111111112
238,238,750931,5794734,1695.0,1000.7356770833334,995.7252604166666,1001.5598958333334,1002.8190104166666,1002.9798177083334,1004.1475694444443,1003.0709635416666,1002.603515625,1005.0514322916666,1004.0946180555557,1003.046875,1003.3231947483588,1002.5055543454584
239,239,751161,5794894,1693,1604.8151041666667,1604.48828125,1605.0052083333333,1601.1901041666667,1601.6375868055557,1601.2623697916667,1600.663845486111,1603.2703993055557,1603.35546875,1606.3773871527778,1607.0323350694443,1607.730953417501,1605.5288628472222
240,240,754198,5929013,459.99999999999994,-7.589515958571127,4.204459002535925,11.770604395604396,1.0979501267962806,-2.4818220249418728,18.892645815722737,3.4579459002535926,5.917265426880811,10.369650216633204,12.606403212172443,14.675755654195733,7.264213688049774,4.759721048182587
241,241,759505,5795302,1934,1741.9739583333333,1752.3424479166667,1753.6184895833333,1747.2447916666667,1755.7057291666667,1758.785373263889,1746.7159288194443,1744.5121527777778,1758.5672743055557,1747.9913194444443,1744.3893959148195,1744.1081552551243,1740.7865681373614
242,242,759524,5795230,1956.7942708333333,1604.1119791666667,1604.63671875,1600.8854166666667,1601.58203125,1601.6124131944443,1600.8470052083333,1602.8914930555557,1603.1087239583333,1605.9798177083333,1606.4443961772372,,
243,243,759826,5795192,2639,2519.50390625,2519.2291666666665,2514.05078125,2513.196614583333,2514.204644097222,2506.674696180556,2507.1369357638887,2506.162977430556,2505.1456163194443,2507.2033420138887,2508.858723958333,2508.5,2508.017144097222
244,244,761899,5915790,380.0,-0.1444480137059642,11.64264581572274,20.640849535080303,9.054733727810651,4.828894525470302,27.57502113271344,11.71407438715131,14.883981403212172,19.198795180722893,21.963229078613693,22.801352493660183,16.10410635788571,12.250475586556751
245,245,780777,5906295,180.0,17.46777301927195,30.27359188418049,35.68008877615726,32.7069821485159,22.701046179858395,44.5728021978022,26.859875303814857,32.92497886728656,40.24212640033819,37.97569737954353,36.52631022823331,34.22429505736035,25.48235045444937
